image_path,text,label
images/dry/cardboard170 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11080.jpg,dry recyclable household waste,dry
images/dry/glass257.jpg,dry recyclable household waste,dry
images/dry/cardboard135 2.jpg,plastic bottle waste,dry
images/dry/R_10177.jpg,dry recyclable household waste,dry
images/dry/plastic466.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic300.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10611.jpg,metal or glass recyclable item,dry
images/dry/metal207.jpg,dry recyclable household waste,dry
images/dry/R_10605.jpg,dry recyclable household waste,dry
images/dry/metal213.jpg,dry recyclable household waste,dry
images/dry/plastic314.jpg,plastic bottle waste,dry
images/dry/plastic472.jpg,plastic bottle waste,dry
images/dry/R_10163.jpg,plastic bottle waste,dry
images/dry/cardboard391 2.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic328.jpg,plastic bottle waste,dry
images/dry/R_10639.jpg,metal or glass recyclable item,dry
images/dry/cardboard261.jpg,dry recyclable household waste,dry
images/dry/cardboard275.jpg,dry recyclable household waste,dry
images/dry/R_10188.jpg,metal or glass recyclable item,dry
images/dry/cardboard49 2.jpg,dry recyclable household waste,dry
images/dry/cardboard329 2.jpg,dry recyclable household waste,dry
images/dry/R_10836.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10822.jpg,plastic bottle waste,dry
images/dry/cardboard249.jpg,metal or glass recyclable item,dry
images/dry/R_10879.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard212.jpg,metal or glass recyclable item,dry
images/dry/cardboard206.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10845.jpg,dry recyclable household waste,dry
images/dry/cardboard116 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard153 2.jpg,plastic bottle waste,dry
images/dry/plastic398.jpg,metal or glass recyclable item,dry
images/dry/R_10689.jpg,dry recyclable household waste,dry
images/dry/R_10851.jpg,plastic bottle waste,dry
images/dry/metal274.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10662.jpg,metal or glass recyclable item,dry
images/dry/plastic373.jpg,plastic bottle waste,dry
images/dry/plastic415.jpg,plastic bottle waste,dry
images/dry/R_10104.jpg,metal or glass recyclable item,dry
images/dry/R_10110.jpg,plastic bottle waste,dry
images/dry/plastic401.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic367.jpg,paper or cardboard recyclable waste,dry
images/dry/metal260.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10676.jpg,plastic bottle waste,dry
images/dry/metal248.jpg,metal or glass recyclable item,dry
images/dry/R_10886.jpg,metal or glass recyclable item,dry
images/dry/R_10138.jpg,metal or glass recyclable item,dry
images/dry/plastic429.jpg,dry recyclable household waste,dry
images/dry/cardboard217 2.jpg,plastic bottle waste,dry
images/dry/R_10892.jpg,dry recyclable household waste,dry
images/dry/cardboard252 2.jpg,plastic bottle waste,dry
images/dry/metal89.jpg,metal or glass recyclable item,dry
images/dry/glass218.jpg,plastic bottle waste,dry
images/dry/glass230.jpg,plastic bottle waste,dry
images/dry/glass224.jpg,metal or glass recyclable item,dry
images/dry/R_11018.jpg,plastic bottle waste,dry
images/dry/R_10306.jpg,plastic bottle waste,dry
images/dry/plastic171.jpg,dry recyclable household waste,dry
images/dry/R_10460.jpg,metal or glass recyclable item,dry
images/dry/R_10474.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard97 2.jpg,plastic bottle waste,dry
images/dry/plastic165.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10312.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11024.jpg,metal or glass recyclable item,dry
images/dry/metal62.jpg,dry recyclable household waste,dry
images/dry/plastic159.jpg,metal or glass recyclable item,dry
images/dry/R_10448.jpg,metal or glass recyclable item,dry
images/dry/R_11030.jpg,metal or glass recyclable item,dry
images/dry/metal76.jpg,dry recyclable household waste,dry
images/dry/glass378.jpg,plastic bottle waste,dry
images/dry/cardboard164.jpg,plastic bottle waste,dry
images/dry/plastic94.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard85.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic80.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard170.jpg,plastic bottle waste,dry
images/dry/cardboard91.jpg,metal or glass recyclable item,dry
images/dry/cardboard158.jpg,paper or cardboard recyclable waste,dry
images/dry/glass344.jpg,dry recyclable household waste,dry
images/dry/glass422.jpg,dry recyclable household waste,dry
images/dry/glass436.jpg,paper or cardboard recyclable waste,dry
images/dry/glass350.jpg,metal or glass recyclable item,dry
images/dry/R_10299.jpg,metal or glass recyclable item,dry
images/dry/plastic1.jpg,plastic bottle waste,dry
images/dry/R_10272.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard46.jpg,dry recyclable household waste,dry
images/dry/plastic57.jpg,metal or glass recyclable item,dry
images/dry/metal102.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10514.jpg,plastic bottle waste,dry
images/dry/metal116.jpg,dry recyclable household waste,dry
images/dry/R_10500.jpg,metal or glass recyclable item,dry
images/dry/R_10266.jpg,plastic bottle waste,dry
images/dry/cardboard52.jpg,metal or glass recyclable item,dry
images/dry/plastic43.jpg,plastic bottle waste,dry
images/dry/glass387.jpg,plastic bottle waste,dry
images/dry/cardboard57 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard372 2.jpg,plastic bottle waste,dry
images/dry/R_10528.jpg,dry recyclable household waste,dry
images/dry/cardboard337 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard12 2.jpg,plastic bottle waste,dry
images/dry/glass393.jpg,plastic bottle waste,dry
images/dry/cardboard400.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard193 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard366.jpg,metal or glass recyclable item,dry
images/dry/cardboard372.jpg,dry recyclable household waste,dry
images/dry/R_10919.jpg,dry recyclable household waste,dry
images/dry/R_10931.jpg,dry recyclable household waste,dry
images/dry/glass146.jpg,metal or glass recyclable item,dry
images/dry/glass152.jpg,dry recyclable household waste,dry
images/dry/R_10925.jpg,metal or glass recyclable item,dry
images/dry/R_10716.jpg,paper or cardboard recyclable waste,dry
images/dry/metal300.jpg,plastic bottle waste,dry
images/dry/plastic207.jpg,metal or glass recyclable item,dry
images/dry/glass25.jpg,metal or glass recyclable item,dry
images/dry/cardboard292 2.jpg,metal or glass recyclable item,dry
images/dry/R_10070.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10064.jpg,paper or cardboard recyclable waste,dry
images/dry/glass31.jpg,plastic bottle waste,dry
images/dry/plastic213.jpg,plastic bottle waste,dry
images/dry/R_10702.jpg,dry recyclable household waste,dry
images/dry/metal314.jpg,metal or glass recyclable item,dry
images/dry/cardboard399.jpg,paper or cardboard recyclable waste,dry
images/dry/glass19.jpg,paper or cardboard recyclable waste,dry
images/dry/glass185.jpg,dry recyclable household waste,dry
images/dry/glass191.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10058.jpg,paper or cardboard recyclable waste,dry
images/dry/metal328.jpg,dry recyclable household waste,dry
images/dry/R_10059.jpg,paper or cardboard recyclable waste,dry
images/dry/glass190.jpg,plastic bottle waste,dry
images/dry/cardboard73 2.jpg,dry recyclable household waste,dry
images/dry/cardboard356 2.jpg,metal or glass recyclable item,dry
images/dry/metal329.jpg,dry recyclable household waste,dry
images/dry/cardboard313 2.jpg,dry recyclable household waste,dry
images/dry/cardboard36 2.jpg,dry recyclable household waste,dry
images/dry/glass18.jpg,dry recyclable household waste,dry
images/dry/glass184.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard398.jpg,paper or cardboard recyclable waste,dry
images/dry/glass30.jpg,dry recyclable household waste,dry
images/dry/R_10065.jpg,metal or glass recyclable item,dry
images/dry/metal315.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10703.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic212.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic206.jpg,metal or glass recyclable item,dry
images/dry/metal301.jpg,plastic bottle waste,dry
images/dry/R_10717.jpg,plastic bottle waste,dry
images/dry/R_10071.jpg,paper or cardboard recyclable waste,dry
images/dry/glass24.jpg,plastic bottle waste,dry
images/dry/glass153.jpg,dry recyclable household waste,dry
images/dry/R_10924.jpg,plastic bottle waste,dry
images/dry/R_10930.jpg,metal or glass recyclable item,dry
images/dry/glass147.jpg,metal or glass recyclable item,dry
images/dry/cardboard373.jpg,dry recyclable household waste,dry
images/dry/R_10918.jpg,metal or glass recyclable item,dry
images/dry/cardboard401.jpg,dry recyclable household waste,dry
images/dry/cardboard367.jpg,paper or cardboard recyclable waste,dry
images/dry/glass392.jpg,metal or glass recyclable item,dry
images/dry/glass386.jpg,dry recyclable household waste,dry
images/dry/R_10529.jpg,plastic bottle waste,dry
images/dry/R_10501.jpg,dry recyclable household waste,dry
images/dry/metal117.jpg,plastic bottle waste,dry
images/dry/plastic42.jpg,metal or glass recyclable item,dry
images/dry/cardboard53.jpg,metal or glass recyclable item,dry
images/dry/R_10267.jpg,plastic bottle waste,dry
images/dry/plastic56.jpg,plastic bottle waste,dry
images/dry/cardboard47.jpg,plastic bottle waste,dry
images/dry/R_10273.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10515.jpg,paper or cardboard recyclable waste,dry
images/dry/metal103.jpg,dry recyclable household waste,dry
images/dry/glass437.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10298.jpg,dry recyclable household waste,dry
images/dry/glass351.jpg,dry recyclable household waste,dry
images/dry/glass345.jpg,plastic bottle waste,dry
images/dry/cardboard159.jpg,metal or glass recyclable item,dry
images/dry/glass423.jpg,dry recyclable household waste,dry
images/dry/cardboard90.jpg,plastic bottle waste,dry
images/dry/cardboard171.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic81.jpg,plastic bottle waste,dry
images/dry/cardboard84.jpg,dry recyclable household waste,dry
images/dry/plastic95.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard165.jpg,plastic bottle waste,dry
images/dry/glass379.jpg,dry recyclable household waste,dry
images/dry/R_10449.jpg,metal or glass recyclable item,dry
images/dry/plastic158.jpg,dry recyclable household waste,dry
images/dry/metal77.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11031.jpg,paper or cardboard recyclable waste,dry
images/dry/metal63.jpg,plastic bottle waste,dry
images/dry/R_11025.jpg,plastic bottle waste,dry
images/dry/cardboard233 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard276 2.jpg,dry recyclable household waste,dry
images/dry/plastic164.jpg,metal or glass recyclable item,dry
images/dry/R_10475.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10313.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10307.jpg,dry recyclable household waste,dry
images/dry/R_11019.jpg,plastic bottle waste,dry
images/dry/R_10461.jpg,plastic bottle waste,dry
images/dry/plastic170.jpg,dry recyclable household waste,dry
images/dry/glass225.jpg,plastic bottle waste,dry
images/dry/glass231.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard132 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard177 2.jpg,metal or glass recyclable item,dry
images/dry/glass219.jpg,metal or glass recyclable item,dry
images/dry/metal88.jpg,metal or glass recyclable item,dry
images/dry/R_10893.jpg,plastic bottle waste,dry
images/dry/R_10887.jpg,paper or cardboard recyclable waste,dry
images/dry/metal249.jpg,dry recyclable household waste,dry
images/dry/plastic428.jpg,metal or glass recyclable item,dry
images/dry/R_10139.jpg,dry recyclable household waste,dry
images/dry/plastic400.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10111.jpg,plastic bottle waste,dry
images/dry/R_10677.jpg,metal or glass recyclable item,dry
images/dry/metal261.jpg,plastic bottle waste,dry
images/dry/plastic366.jpg,dry recyclable household waste,dry
images/dry/plastic372.jpg,plastic bottle waste,dry
images/dry/R_10663.jpg,dry recyclable household waste,dry
images/dry/cardboard396 2.jpg,dry recyclable household waste,dry
images/dry/metal275.jpg,plastic bottle waste,dry
images/dry/R_10105.jpg,dry recyclable household waste,dry
images/dry/plastic414.jpg,metal or glass recyclable item,dry
images/dry/R_10850.jpg,metal or glass recyclable item,dry
images/dry/R_10688.jpg,metal or glass recyclable item,dry
images/dry/plastic399.jpg,metal or glass recyclable item,dry
images/dry/R_10844.jpg,plastic bottle waste,dry
images/dry/cardboard207.jpg,metal or glass recyclable item,dry
images/dry/R_10878.jpg,metal or glass recyclable item,dry
images/dry/cardboard403 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard213.jpg,metal or glass recyclable item,dry
images/dry/metal8.jpg,plastic bottle waste,dry
images/dry/cardboard289 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard205.jpg,metal or glass recyclable item,dry
images/dry/cardboard211.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10852.jpg,metal or glass recyclable item,dry
images/dry/cardboard239.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard130 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard175 2.jpg,plastic bottle waste,dry
images/dry/metal288.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10846.jpg,metal or glass recyclable item,dry
images/dry/plastic364.jpg,paper or cardboard recyclable waste,dry
images/dry/metal263.jpg,plastic bottle waste,dry
images/dry/cardboard188 2.jpg,dry recyclable household waste,dry
images/dry/R_10675.jpg,plastic bottle waste,dry
images/dry/R_10113.jpg,dry recyclable household waste,dry
images/dry/plastic402.jpg,plastic bottle waste,dry
images/dry/plastic416.jpg,dry recyclable household waste,dry
images/dry/R_10107.jpg,plastic bottle waste,dry
images/dry/metal277.jpg,dry recyclable household waste,dry
images/dry/R_10661.jpg,metal or glass recyclable item,dry
images/dry/plastic370.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10891.jpg,plastic bottle waste,dry
images/dry/R_10649.jpg,dry recyclable household waste,dry
images/dry/plastic358.jpg,dry recyclable household waste,dry
images/dry/cardboard231 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard274 2.jpg,dry recyclable household waste,dry
images/dry/R_10885.jpg,dry recyclable household waste,dry
images/dry/cardboard401 2.jpg,dry recyclable household waste,dry
images/dry/glass227.jpg,plastic bottle waste,dry
images/dry/cardboard369 2.jpg,dry recyclable household waste,dry
images/dry/R_10488.jpg,metal or glass recyclable item,dry
images/dry/plastic199.jpg,plastic bottle waste,dry
images/dry/glass233.jpg,paper or cardboard recyclable waste,dry
images/dry/metal49.jpg,dry recyclable household waste,dry
images/dry/R_10311.jpg,dry recyclable household waste,dry
images/dry/R_10477.jpg,dry recyclable household waste,dry
images/dry/plastic166.jpg,plastic bottle waste,dry
images/dry/plastic172.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10463.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard394 2.jpg,dry recyclable household waste,dry
images/dry/R_10305.jpg,plastic bottle waste,dry
images/dry/R_11033.jpg,plastic bottle waste,dry
images/dry/metal75.jpg,metal or glass recyclable item,dry
images/dry/R_11027.jpg,paper or cardboard recyclable waste,dry
images/dry/metal61.jpg,metal or glass recyclable item,dry
images/dry/R_10339.jpg,dry recyclable household waste,dry
images/dry/plastic83.jpg,metal or glass recyclable item,dry
images/dry/cardboard173.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard92.jpg,paper or cardboard recyclable waste,dry
images/dry/glass409.jpg,dry recyclable household waste,dry
images/dry/cardboard167.jpg,plastic bottle waste,dry
images/dry/plastic97.jpg,dry recyclable household waste,dry
images/dry/cardboard86.jpg,dry recyclable household waste,dry
images/dry/glass353.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass435.jpg,dry recyclable household waste,dry
images/dry/glass421.jpg,dry recyclable household waste,dry
images/dry/glass347.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10265.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard51.jpg,metal or glass recyclable item,dry
images/dry/plastic40.jpg,metal or glass recyclable item,dry
images/dry/metal115.jpg,dry recyclable household waste,dry
images/dry/R_10503.jpg,paper or cardboard recyclable waste,dry
images/dry/metal101.jpg,dry recyclable household waste,dry
images/dry/R_10517.jpg,dry recyclable household waste,dry
images/dry/R_10271.jpg,plastic bottle waste,dry
images/dry/cardboard45.jpg,dry recyclable household waste,dry
images/dry/plastic54.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10259.jpg,dry recyclable household waste,dry
images/dry/glass390.jpg,metal or glass recyclable item,dry
images/dry/cardboard71 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard354 2.jpg,plastic bottle waste,dry
images/dry/metal129.jpg,plastic bottle waste,dry
images/dry/cardboard311 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard34 2.jpg,metal or glass recyclable item,dry
images/dry/glass384.jpg,plastic bottle waste,dry
images/dry/cardboard79.jpg,dry recyclable household waste,dry
images/dry/cardboard198.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic68.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard371.jpg,dry recyclable household waste,dry
images/dry/cardboard365.jpg,metal or glass recyclable item,dry
images/dry/glass179.jpg,dry recyclable household waste,dry
images/dry/cardboard403.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10926.jpg,metal or glass recyclable item,dry
images/dry/R_10098.jpg,plastic bottle waste,dry
images/dry/glass151.jpg,metal or glass recyclable item,dry
images/dry/glass145.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard249 2.jpg,dry recyclable household waste,dry
images/dry/cardboard359.jpg,metal or glass recyclable item,dry
images/dry/R_10932.jpg,metal or glass recyclable item,dry
images/dry/plastic210.jpg,plastic bottle waste,dry
images/dry/R_10701.jpg,metal or glass recyclable item,dry
images/dry/metal317.jpg,metal or glass recyclable item,dry
images/dry/R_10067.jpg,plastic bottle waste,dry
images/dry/glass32.jpg,metal or glass recyclable item,dry
images/dry/glass26.jpg,dry recyclable household waste,dry
images/dry/R_10073.jpg,plastic bottle waste,dry
images/dry/R_10715.jpg,paper or cardboard recyclable waste,dry
images/dry/metal303.jpg,metal or glass recyclable item,dry
images/dry/plastic204.jpg,metal or glass recyclable item,dry
images/dry/glass192.jpg,metal or glass recyclable item,dry
images/dry/cardboard148 2.jpg,metal or glass recyclable item,dry
images/dry/glass186.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic238.jpg,plastic bottle waste,dry
images/dry/R_10729.jpg,paper or cardboard recyclable waste,dry
images/dry/glass187.jpg,dry recyclable household waste,dry
images/dry/cardboard55 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard370 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10728.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic239.jpg,metal or glass recyclable item,dry
images/dry/cardboard335 2.jpg,dry recyclable household waste,dry
images/dry/cardboard10 2.jpg,plastic bottle waste,dry
images/dry/glass193.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10072.jpg,dry recyclable household waste,dry
images/dry/glass27.jpg,plastic bottle waste,dry
images/dry/plastic205.jpg,metal or glass recyclable item,dry
images/dry/metal302.jpg,dry recyclable household waste,dry
images/dry/R_10714.jpg,dry recyclable household waste,dry
images/dry/metal316.jpg,metal or glass recyclable item,dry
images/dry/R_10700.jpg,dry recyclable household waste,dry
images/dry/plastic211.jpg,paper or cardboard recyclable waste,dry
images/dry/glass33.jpg,plastic bottle waste,dry
images/dry/R_10066.jpg,metal or glass recyclable item,dry
images/dry/cardboard358.jpg,paper or cardboard recyclable waste,dry
images/dry/glass144.jpg,metal or glass recyclable item,dry
images/dry/R_10933.jpg,plastic bottle waste,dry
images/dry/R_10927.jpg,paper or cardboard recyclable waste,dry
images/dry/glass150.jpg,dry recyclable household waste,dry
images/dry/R_10099.jpg,plastic bottle waste,dry
images/dry/glass178.jpg,metal or glass recyclable item,dry
images/dry/cardboard364.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard402.jpg,metal or glass recyclable item,dry
images/dry/cardboard370.jpg,plastic bottle waste,dry
images/dry/plastic69.jpg,plastic bottle waste,dry
images/dry/cardboard199.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard78.jpg,metal or glass recyclable item,dry
images/dry/glass385.jpg,dry recyclable household waste,dry
images/dry/glass391.jpg,metal or glass recyclable item,dry
images/dry/R_10258.jpg,plastic bottle waste,dry
images/dry/metal128.jpg,plastic bottle waste,dry
images/dry/cardboard129 2.jpg,dry recyclable household waste,dry
images/dry/R_10516.jpg,metal or glass recyclable item,dry
images/dry/metal100.jpg,metal or glass recyclable item,dry
images/dry/plastic55.jpg,dry recyclable household waste,dry
images/dry/cardboard44.jpg,dry recyclable household waste,dry
images/dry/cardboard290 2.jpg,metal or glass recyclable item,dry
images/dry/R_10270.jpg,dry recyclable household waste,dry
images/dry/plastic41.jpg,dry recyclable household waste,dry
images/dry/cardboard50.jpg,metal or glass recyclable item,dry
images/dry/R_10264.jpg,dry recyclable household waste,dry
images/dry/R_10502.jpg,dry recyclable household waste,dry
images/dry/metal114.jpg,paper or cardboard recyclable waste,dry
images/dry/glass420.jpg,plastic bottle waste,dry
images/dry/glass346.jpg,plastic bottle waste,dry
images/dry/plastic3.jpg,metal or glass recyclable item,dry
images/dry/glass352.jpg,paper or cardboard recyclable waste,dry
images/dry/glass434.jpg,dry recyclable household waste,dry
images/dry/cardboard228 2.jpg,dry recyclable household waste,dry
images/dry/cardboard87.jpg,dry recyclable household waste,dry
images/dry/cardboard191 2.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic96.jpg,dry recyclable household waste,dry
images/dry/cardboard166.jpg,dry recyclable household waste,dry
images/dry/cardboard93.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard172.jpg,dry recyclable household waste,dry
images/dry/plastic82.jpg,paper or cardboard recyclable waste,dry
images/dry/glass408.jpg,dry recyclable household waste,dry
images/dry/R_10338.jpg,metal or glass recyclable item,dry
images/dry/metal60.jpg,metal or glass recyclable item,dry
images/dry/R_11026.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard215 2.jpg,plastic bottle waste,dry
images/dry/metal74.jpg,metal or glass recyclable item,dry
images/dry/R_11032.jpg,plastic bottle waste,dry
images/dry/cardboard250 2.jpg,plastic bottle waste,dry
images/dry/R_10462.jpg,plastic bottle waste,dry
images/dry/plastic173.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10304.jpg,dry recyclable household waste,dry
images/dry/R_10310.jpg,metal or glass recyclable item,dry
images/dry/metal48.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic167.jpg,plastic bottle waste,dry
images/dry/R_10476.jpg,dry recyclable household waste,dry
images/dry/glass232.jpg,dry recyclable household waste,dry
images/dry/cardboard114 2.jpg,paper or cardboard recyclable waste,dry
images/dry/glass226.jpg,plastic bottle waste,dry
images/dry/cardboard151 2.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic198.jpg,metal or glass recyclable item,dry
images/dry/R_10489.jpg,metal or glass recyclable item,dry
images/dry/R_10884.jpg,metal or glass recyclable item,dry
images/dry/plastic359.jpg,plastic bottle waste,dry
images/dry/R_10648.jpg,metal or glass recyclable item,dry
images/dry/R_10890.jpg,plastic bottle waste,dry
images/dry/R_10106.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic417.jpg,plastic bottle waste,dry
images/dry/plastic371.jpg,plastic bottle waste,dry
images/dry/R_10660.jpg,metal or glass recyclable item,dry
images/dry/metal276.jpg,metal or glass recyclable item,dry
images/dry/R_10674.jpg,dry recyclable household waste,dry
images/dry/metal262.jpg,dry recyclable household waste,dry
images/dry/cardboard95 2.jpg,plastic bottle waste,dry
images/dry/plastic365.jpg,metal or glass recyclable item,dry
images/dry/plastic403.jpg,dry recyclable household waste,dry
images/dry/R_10112.jpg,plastic bottle waste,dry
images/dry/cardboard308 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard68 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10847.jpg,paper or cardboard recyclable waste,dry
images/dry/metal289.jpg,plastic bottle waste,dry
images/dry/R_10853.jpg,plastic bottle waste,dry
images/dry/cardboard9 2.jpg,plastic bottle waste,dry
images/dry/cardboard238.jpg,dry recyclable household waste,dry
images/dry/cardboard210.jpg,metal or glass recyclable item,dry
images/dry/metal9.jpg,metal or glass recyclable item,dry
images/dry/cardboard204.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10857.jpg,plastic bottle waste,dry
images/dry/metal299.jpg,metal or glass recyclable item,dry
images/dry/R_10843.jpg,metal or glass recyclable item,dry
images/dry/cardboard269 2.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard228.jpg,plastic bottle waste,dry
images/dry/cardboard200.jpg,dry recyclable household waste,dry
images/dry/cardboard195 2.jpg,metal or glass recyclable item,dry
images/dry/cardboard214.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10894.jpg,plastic bottle waste,dry
images/dry/plastic349.jpg,dry recyclable household waste,dry
images/dry/R_10880.jpg,metal or glass recyclable item,dry
images/dry/cardboard168 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10658.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10116.jpg,metal or glass recyclable item,dry
images/dry/plastic407.jpg,metal or glass recyclable item,dry
images/dry/plastic361.jpg,metal or glass recyclable item,dry
images/dry/metal266.jpg,dry recyclable household waste,dry
images/dry/R_10670.jpg,plastic bottle waste,dry
images/dry/cardboard294 2.jpg,paper or cardboard recyclable waste,dry
images/dry/metal272.jpg,plastic bottle waste,dry
images/dry/R_10664.jpg,plastic bottle waste,dry
images/dry/plastic375.jpg,dry recyclable household waste,dry
images/dry/plastic413.jpg,metal or glass recyclable item,dry
images/dry/R_10102.jpg,metal or glass recyclable item,dry
images/dry/glass222.jpg,paper or cardboard recyclable waste,dry
images/dry/glass236.jpg,dry recyclable household waste,dry
images/dry/plastic188.jpg,dry recyclable household waste,dry
images/dry/R_10499.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard389 2.jpg,plastic bottle waste,dry
images/dry/cardboard374 2.jpg,dry recyclable household waste,dry
images/dry/cardboard51 2.jpg,paper or cardboard recyclable waste,dry
images/dry/R_11036.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10328.jpg,plastic bottle waste,dry
images/dry/metal70.jpg,metal or glass recyclable item,dry
images/dry/cardboard14 2.jpg,dry recyclable household waste,dry
images/dry/cardboard331 2.jpg,metal or glass recyclable item,dry
images/dry/R_11022.jpg,metal or glass recyclable item,dry
images/dry/metal64.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10472.jpg,paper or cardboard recyclable waste,dry
images/dry/plastic163.jpg,paper or cardboard recyclable waste,dry
images/dry/R_10314.jpg,dry recyclable household waste,dry
images/dry/R_10300.jpg,paper or cardboard recyclable waste,dry
images/dry/metal58.jpg,dry recyclable household waste,dry
images/dry/plastic177.jpg,metal or glass recyclable item,dry
images/dry/R_10466.jpg,dry recyclable household waste,dry
images/dry/cardboard29 2.jpg,dry recyclable household waste,dry
images/dry/glass430.jpg,metal or glass recyclable item,dry
images/dry/cardboard349 2.jpg,metal or glass recyclable item,dry
images/dry/glass356.jpg,dry recyclable household waste,dry
images/dry/plastic7.jpg,plastic bottle waste,dry
images/dry/glass342.jpg,plastic bottle waste,dry
images/dry/glass424.jpg,plastic bottle waste,dry
images/dry/plastic86.jpg,dry recyclable household waste,dry
images/dry/cardboard176.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard97.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard162.jpg,dry recyclable household waste,dry
images/dry/plastic92.jpg,paper or cardboard recyclable waste,dry
images/dry/cardboard83.jpg,paper or cardboard recyclable waste,dry
images/dry/glass418.jpg,dry recyclable household waste,dry
